#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery
#Serial Number: SN:210244566833
#Date Time: 2019-07-09 14:04:42.664
#Sample rate: 800Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Power Supplies: ON
#Positive Supply: ON
#Negative Supply: ON

Time (s),Channel 1 (V),Channel 2 (V)
-5.0125,0.0003182858946045794,0.0001114284102464246
-5.01125,0.0003182858946045794,0.0007816549356510729
-5.01,0.0003182858946045794,0.001451881461056331
-5.00875,-1.627970538396967e-05,0.002122107986461284
-5.0075,-1.627970538396967e-05,0.002122107986461284
-5.00625,-1.627970538396967e-05,0.001786994723758502
-5.005,-1.627970538396967e-05,0.001116768198353854
-5.00375,0.0003182858946045794,0.0004465416729489012
-5.0025,0.0003182858946045794,-0.0005587981151580713
-5.00125,0.0003182858946045794,-0.001229024640563482
-5,0.0003182858946045794,-0.001564137903265958
-4.99875,0.0003182858946045794,-0.001564137903265958
-4.9975,0.0003182858946044272,-0.0008939113778607004
-4.99625,-1.627970538396967e-05,-0.000223684852456052
-4.995,0.0003182858946045794,0.0004465416729489012
-4.99375,0.0003182858946045794,0.001451881461055874
-4.9925,-1.627970538396967e-05,0.001786994723758807
-4.99125,-1.627970538396967e-05,0.002122107986461284
-4.99,-1.627970538396967e-05,0.001786994723758807
-4.98875,-1.627970538396967e-05,0.001451881461055874
-4.9875,-1.627970538396967e-05,0.0004465416729489012
-4.98625,0.0003182858946045794,-0.000223684852456052
-4.985,0.0003182858946045794,-0.0008939113778607004
-4.98375,0.0003182858946045794,-0.001564137903265958
-4.9825,0.0003182858946045794,-0.001564137903265958
-4.98125,0.0003182858946045794,-0.001229024640563482
-4.98,0.0003182858946045794,-0.0005587981151588333
-4.97875,0.0003182858946045794,0.0001114284102464246
-4.9775,0.0003182858946045794,0.001116768198353854
-4.97625,0.0003182858946045794,0.001786994723758807
-4.975,0.0003182858946045794,0.002122107986461284
-4.97375,0.0003182858946045794,0.002122107986461284
-4.9725,-1.627970538396967e-05,0.001451881461056331
-4.97125,-1.627970538396967e-05,0.0007816549356516824
-4.97,0.0003182858946045794,0.0001114284102464246
-4.96875,0.0003182858946045794,-0.0008939113778610051
-4.9675,0.0003182858946045794,-0.001564137903265958
-4.96625,0.0003182858946045794,-0.001564137903265958
-4.965,0.0003182858946045794,-0.001564137903265958
-4.96375,0.0003182858946045794,-0.0008939113778610051
-4.9625,-1.62797053838175e-05,-0.0002236848524563567
-4.96125,-1.627970538396967e-05,0.0007816549356513777
-4.96,-1.627970538396967e-05,0.001451881461056331
-4.95875,-1.627970538396967e-05,0.001786994723758807
-4.9575,-1.627970538396967e-05,0.002122107986461132
-4.95625,-1.627970538396967e-05,0.001786994723758807
-4.955,-1.627970538396967e-05,0.001116768198353854
-4.95375,-1.627970538396967e-05,0.0001114284102468818
-4.9525,0.0003182858946045794,-0.0005587981151588333
-4.95125,0.0003182858946045794,-0.001229024640563482
-4.95,0.0003182858946045794,-0.001564137903265958
-4.94875,0.0003182858946045794,-0.001564137903265958
-4.9475,0.0003182858946045794,-0.001229024640563482
-4.94625,0.0003182858946045794,-0.0005587981151585285
-4.945,0.0003182858946045794,0.0004465416729489012
-4.94375,0.0003182858946044272,0.001116768198354159
-4.9425,-1.627970538396967e-05,0.001786994723758807
-4.94125,-1.627970538396967e-05,0.002122107986461284
-4.94,-1.627970538396967e-05,0.00178699472375896
-4.93875,0.0003182858946045794,0.001451881461056331
-4.9375,0.0003182858946045794,0.0004465416729489012
-4.93625,0.0003182858946045794,-0.000223684852456052
-4.935,0.0003182858946045794,-0.0008939113778613099
-4.93375,0.0003182858946045794,-0.001564137903265958
-4.9325,0.0003182858946045794,-0.001564137903265958
-4.93125,0.0003182858946045794,-0.001229024640563634
-4.93,0.0003182858946045794,-0.0005587981151585285
-4.92875,0.0003182858946045794,0.0001114284102464246
-4.9275,-1.627970538396967e-05,0.001116768198353854
-4.92625,0.0003182858946044272,0.00178699472375896
-4.925,-1.627970538396967e-05,0.002122107986461284
-4.92375,-1.627970538396967e-05,0.002122107986461284
-4.9225,-1.627970538396967e-05,0.00178699472375896
-4.92125,-1.627970538381753e-05,0.0007816549356510729
-4.92,0.0003182858946045794,0.0001114284102464246
-4.91875,0.0003182858946045794,-0.0008939113778610051
-4.9175,0.0003182858946045794,-0.001229024640563329
-4.91625,0.0003182858946045794,-0.001564137903265958
-4.915,0.0003182858946045794,-0.001229024640563482
-4.91375,0.0003182858946045794,-0.0008939113778610051
-4.9125,0.0003182858946044272,-0.0002236848524555948
-4.91125,-1.627970538396967e-05,0.0007816549356513777
-4.91,-1.627970538396967e-05,0.001451881461056331
-4.90875,-1.627970538396967e-05,0.002122107986460979
-4.9075,-1.627970538396967e-05,0.002122107986461284
-4.90625,-1.627970538396967e-05,0.001786994723758807
-4.905,-1.627970538396967e-05,0.001116768198353854
-4.90375,0.0003182858946045794,0.000446541672948444
-4.9025,0.0003182858946045794,-0.0005587981151585285
-4.90125,0.0003182858946045794,-0.001229024640563482
-4.9,0.0003182858946045794,-0.001564137903265806
-4.89875,0.0003182858946045794,-0.001564137903265958
-4.8975,0.0003182858946045794,-0.001229024640563482
-4.89625,0.0003182858946045794,-0.000223684852456052
-4.895,0.0003182858946045794,0.000446541672949206
-4.89375,0.0003182858946045794,0.001116768198353854
-4.8925,-1.627970538396967e-05,0.001786994723758807
-4.89125,-1.627970538396967e-05,0.002122107986461132
-4.89,-1.627970538396967e-05,0.001786994723758655
-4.88875,-1.627970538396967e-05,0.001451881461056331
-4.8875,-1.627970538396967e-05,0.0007816549356513777
-4.88625,-1.627970538396967e-05,-0.0002236848524555949
-4.885,-1.627970538396967e-05,-0.0008939113778610051
-4.88375,0.0003182858946045794,-0.001564137903265958
-4.8825,0.0003182858946045794,-0.001564137903265958
-4.88125,0.0003182858946044272,-0.001229024640563177
-4.88,-1.627970538396967e-05,-0.0005587981151585285
-4.87875,0.0003182858946045794,0.0001114284102464246
-4.8775,0.0003182858946045794,0.001116768198353397
-4.87625,-1.627970538396967e-05,0.001786994723758807
-4.875,-1.627970538396967e-05,0.002122107986461284
-4.87375,-1.627970538396967e-05,0.002122107986461284
-4.8725,0.0003182858946045794,0.001451881461056026
-4.87125,0.0003182858946045794,0.0007816549356513777
-4.87,0.0003182858946045794,0.0001114284102464246
-4.86875,0.0003182858946045794,-0.0008939113778605479
-4.8675,0.0003182858946045794,-0.001229024640563482
-4.86625,0.0003182858946045794,-0.001564137903265958
-4.865,0.0003182858946045794,-0.001564137903265958
-4.86375,0.0003182858946045794,-0.0008939113778607004
-4.8625,0.0003182858946045794,-0.000223684852456052
-4.86125,0.0003182858946045794,0.0007816549356513777
-4.86,0.0003182858946045794,0.001451881461056026
-4.85875,-1.627970538396967e-05,0.002122107986461284
-4.8575,-1.627970538396967e-05,0.002122107986461284
-4.85625,-1.627970538396967e-05,0.001786994723758807
-4.855,-1.627970538396967e-05,0.001116768198354159
-4.85375,-1.627970538396967e-05,0.0004465416729489012
-4.8525,0.0003182858946045794,-0.0005587981151585285
-4.85125,0.0003182858946045794,-0.001229024640563482
-4.85,0.0003182858946045794,-0.001564137903265958
-4.84875,0.0003182858946045794,-0.001564137903265958
-4.8475,0.0003182858946045794,-0.001229024640563482
-4.84625,0.0003182858946045794,-0.0002236848524565091
-4.845,0.0003182858946045794,0.0004465416729489012
-4.84375,-1.627970538396967e-05,0.001116768198353854
-4.8425,-1.627970538396967e-05,0.001786994723758807
-4.84125,-1.627970538396967e-05,0.002122107986461284
-4.84,-1.627970538396967e-05,0.002122107986461284
-4.83875,-1.627970538396967e-05,0.001451881461056331
-4.8375,-1.627970538396967e-05,0.0007816549356516824
-4.83625,0.0003182858946045794,-0.000223684852456052
-4.835,0.0003182858946045794,-0.0008939113778610051
-4.83375,0.0003182858946045794,-0.001564137903265958
-4.8325,0.0003182858946045794,-0.001564137903265806
-4.83125,0.0003182858946045794,-0.001229024640563482
-4.83,-1.627970538396967e-05,-0.0005587981151585285
-4.82875,0.0003182858946044272,0.0001114284102461198
-4.8275,0.0003182858946044272,0.001116768198354159
-4.82625,-1.627970538396967e-05,0.001786994723758807
-4.825,-1.627970538396967e-05,0.002122107986461284
-4.82375,-1.627970538396967e-05,0.002122107986461284
-4.8225,-1.627970538396967e-05,0.001786994723758807
-4.82125,-1.627970538396967e-05,0.0007816549356513777
-4.82,-1.627970538396967e-05,0.0001114284102464246
-4.81875,0.0003182858946045794,-0.0005587981151588333
-4.8175,0.0003182858946045794,-0.001229024640563482
-4.81625,0.0003182858946045794,-0.001564137903265958
-4.815,0.0003182858946045794,-0.001229024640563634
-4.81375,0.0003182858946045794,-0.0008939113778610051
-4.8125,-1.627970538396967e-05,-0.000223684852456052
-4.81125,-1.627970538396967e-05,0.0007816549356513777
-4.81,-1.627970538396967e-05,0.001451881461056636
-4.80875,-1.627970538396967e-05,0.002122107986461284
-4.8075,-1.627970538396967e-05,0.002122107986461284
-4.80625,-1.627970538396967e-05,0.00178699472375896
-4.805,-1.627970538396967e-05,0.001116768198353854
-4.80375,-1.627970538396967e-05,0.0004465416729489012
-4.8025,-1.627970538396967e-05,-0.0005587981151585285
-4.80125,-1.627970538381753e-05,-0.001229024640563634
-4.8,0.0003182858946045794,-0.001564137903265958
-4.79875,0.0003182858946045794,-0.001564137903265958
-4.7975,0.0003182858946045794,-0.001229024640563634
-4.79625,0.0003182858946045794,-0.0005587981151580713
-4.795,0.0003182858946045794,0.0004465416729489012
-4.79375,-1.627970538396967e-05,0.001451881461056331
-4.7925,-1.627970538396967e-05,0.001786994723758655
-4.79125,-1.627970538396967e-05,0.002122107986461284
-4.79,-1.627970538396967e-05,0.002122107986461284
-4.78875,-1.627970538396967e-05,0.001451881461056331
-4.7875,-1.627970538396967e-05,0.0007816549356509205
-4.78625,-1.627970538396967e-05,-0.000223684852456052
-4.785,0.0003182858946045794,-0.0008939113778610051
-4.78375,0.0003182858946045794,-0.001229024640563329
-4.7825,-1.627970538396967e-05,-0.001564137903265958
-4.78125,0.0003182858946045794,-0.001229024640563482
-4.78,-1.627970538396967e-05,-0.0005587981151585285
-4.77875,-1.627970538396967e-05,0.0001114284102468818
-4.7775,-1.627970538396967e-05,0.001116768198353854
-4.77625,-1.627970538396967e-05,0.001786994723758807
-4.775,-1.627970538396967e-05,0.002122107986461132
-4.77375,-1.627970538396967e-05,0.002122107986461284
-4.7725,-1.627970538396967e-05,0.001786994723758807
-4.77125,-1.627970538396967e-05,0.001116768198353854
-4.77,-1.627970538396967e-05,0.0001114284102461198
-4.76875,-1.627970538396967e-05,-0.0005587981151585285
-4.7675,-1.627970538396967e-05,-0.001229024640563482
-4.76625,0.0003182858946044272,-0.001564137903265806
-4.765,-1.627970538381753e-05,-0.001229024640563329
-4.76375,0.0003182858946045794,-0.0008939113778610051
-4.7625,-1.627970538396967e-05,-0.000223684852456052
-4.76125,-1.627970538396967e-05,0.0007816549356509206
-4.76,-1.627970538396967e-05,0.001451881461056331
-4.75875,-1.627970538396967e-05,0.002122107986461284
-4.7575,-1.627970538396967e-05,0.002122107986461284
-4.75625,-1.627970538396967e-05,0.001786994723758655
-4.755,-1.627970538396967e-05,0.001451881461056331
-4.75375,0.0003182858946045794,0.0004465416729489012
-4.7525,0.0003182858946045794,-0.0002236848524557472
-4.75125,0.0003182858946045794,-0.001229024640563482
-4.75,0.0003182858946045794,-0.001564137903265958
-4.74875,0.0003182858946045794,-0.001564137903265958
-4.7475,0.0003182858946045794,-0.001229024640563025
-4.74625,0.0003182858946045794,-0.000223684852456052
-4.745,-1.627970538396967e-05,0.0004465416729489012
-4.74375,-1.627970538396967e-05,0.001451881461055874
-4.7425,-1.627970538396967e-05,0.001786994723758807
-4.74125,-1.627970538396967e-05,0.002122107986461284
-4.74,-1.627970538396967e-05,0.002122107986461284
-4.73875,-1.627970538396967e-05,0.001451881461056026
-4.7375,-1.627970538396967e-05,0.0007816549356513777
-4.73625,0.0003182858946045794,-0.000223684852456052
-4.735,0.0003182858946045794,-0.0008939113778607004
-4.73375,0.0003182858946045794,-0.001229024640563634
-4.7325,0.0003182858946045794,-0.001564137903265958
-4.73125,0.0003182858946045794,-0.001229024640563482
-4.73,-1.62797053838175e-05,-0.0005587981151588333
-4.72875,-1.627970538396967e-05,0.0001114284102464246
-4.7275,-1.627970538396967e-05,0.001116768198353854
-4.72625,-1.627970538396967e-05,0.001786994723758807
-4.725,-1.627970538396967e-05,0.002122107986461284
-4.72375,-1.627970538396967e-05,0.002122107986461284
-4.7225,-1.627970538396967e-05,0.001786994723758807
-4.72125,0.0003182858946044272,0.001116768198354159
-4.72,0.0003182858946045794,0.0001114284102464246
-4.71875,-1.627970538396967e-05,-0.0005587981151585285
-4.7175,0.0003182858946045794,-0.001229024640563482
-4.71625,0.0003182858946045794,-0.001564137903265806
-4.715,0.0003182858946045794,-0.001229024640563482
-4.71375,0.0003182858946045794,-0.0008939113778610051
-4.7125,-1.62797053838175e-05,-0.0002236848524563567
-4.71125,-1.627970538396967e-05,0.0007816549356513777
-4.71,-1.627970538396967e-05,0.001451881461056331
-4.70875,-1.627970538396967e-05,0.002122107986461284
-4.7075,-1.627970538396967e-05,0.002122107986461284
-4.70625,-1.627970538396967e-05,0.002122107986461284
-4.705,-1.627970538396967e-05,0.001451881461056331
-4.70375,-1.627970538396967e-05,0.0004465416729493583
-4.7025,0.0003182858946045794,-0.0002236848524565091
-4.70125,0.0003182858946045794,-0.001229024640563482
-4.7,0.0003182858946045794,-0.001564137903265958
-4.69875,0.0003182858946045794,-0.001564137903265958
-4.6975,0.0003182858946045794,-0.001229024640563482
-4.69625,0.0003182858946045794,-0.000223684852456052
-4.695,0.0003182858946045794,0.0004465416729489012
-4.69375,-1.627970538396967e-05,0.001451881461056636
-4.6925,-1.627970538396967e-05,0.002122107986461284
-4.69125,-1.627970538396967e-05,0.002122107986461284
-4.69,-1.627970538396967e-05,0.002122107986461284
-4.68875,-1.627970538396967e-05,0.001451881461056331
-4.6875,-1.627970538396967e-05,0.0007816549356513777
-4.68625,-1.627970538396967e-05,-0.000223684852456052
-4.685,-1.627970538381753e-05,-0.0008939113778611576
-4.68375,0.0003182858946045794,-0.001229024640563482
-4.6825,0.0003182858946045794,-0.001564137903265958
-4.68125,-1.62797053838175e-05,-0.001229024640563634
-4.68,-1.627970538396967e-05,-0.0005587981151585285
-4.67875,-1.627970538396967e-05,0.0001114284102464246
-4.6775,-1.627970538396967e-05,0.001116768198353854
-4.67625,-1.627970538396967e-05,0.00178699472375896
-4.675,-1.627970538396967e-05,0.002122107986461284
-4.67375,-1.627970538396967e-05,0.002122107986461284
-4.6725,-1.627970538396967e-05,0.00178699472375896
-4.67125,-1.627970538381753e-05,0.001116768198353397
-4.67,0.0003182858946045794,0.0001114284102464246
-4.66875,0.0003182858946045794,-0.0005587981151585285
-4.6675,0.0003182858946045794,-0.001229024640563177
-4.66625,0.0003182858946045794,-0.001564137903265958
-4.665,0.0003182858946045794,-0.001564137903265958
-4.66375,0.0003182858946045794,-0.0008939113778610051
-4.6625,0.0003182858946044272,-0.0002236848524555948
-4.66125,-1.627970538396967e-05,0.0007816549356513777
-4.66,0.0003182858946045794,0.001451881461056331
-4.65875,-1.62797053838175e-05,0.002122107986460979
-4.6575,-1.627970538396967e-05,0.002122107986461284
-4.65625,-1.627970538396967e-05,0.001786994723758807
-4.655,-1.627970538396967e-05,0.001116768198353854
-4.65375,-1.627970538381753e-05,0.000446541672948444
-4.6525,0.0003182858946045794,-0.0005587981151585285
-4.65125,0.0003182858946045794,-0.001229024640563482
-4.65,0.0003182858946045794,-0.001564137903265806
-4.64875,0.0003182858946045794,-0.001564137903265958
-4.6475,0.0003182858946045794,-0.001229024640563482
-4.64625,0.0003182858946045794,-0.0005587981151585285
-4.645,-1.627970538396967e-05,0.000446541672949206
-4.64375,-1.627970538396967e-05,0.001116768198353854
-4.6425,-1.627970538396967e-05,0.001786994723758807
-4.64125,-1.627970538396967e-05,0.002122107986461132
-4.64,-1.627970538396967e-05,0.002122107986460979
-4.63875,-1.627970538396967e-05,0.001451881461056331
-4.6375,-1.627970538396967e-05,0.0007816549356513777
-4.63625,0.0003182858946044272,-0.0002236848524555949
-4.635,-1.627970538396967e-05,-0.0008939113778610051
-4.63375,-1.627970538396967e-05,-0.001564137903265958
-4.6325,0.0003182858946045794,-0.001564137903265958
-4.63125,-1.627970538396967e-05,-0.001229024640563329
-4.63,-1.627970538396967e-05,-0.0008939113778610051
-4.62875,-1.627970538396967e-05,0.0001114284102464246
-4.6275,-1.627970538396967e-05,0.0007816549356510729
-4.62625,-1.627970538396967e-05,0.001786994723758807
-4.625,-1.627970538396967e-05,0.002122107986461284
-4.62375,-1.627970538396967e-05,0.002122107986461284
-4.6225,-1.627970538396967e-05,0.001786994723758502
-4.62125,-1.627970538396967e-05,0.001116768198353854
-4.62,0.0003182858946045794,0.0001114284102464246
-4.61875,0.0003182858946045794,-0.0005587981151582238
-4.6175,-1.627970538396967e-05,-0.001229024640563482
-4.61625,0.0003182858946045794,-0.001564137903265958
-4.615,0.0003182858946045794,-0.001229024640563482
-4.61375,-1.627970538396967e-05,-0.0008939113778607004
-4.6125,-1.627970538396967e-05,-0.000223684852456052
-4.61125,-1.627970538396967e-05,0.0007816549356513777
-4.61,-1.627970538396967e-05,0.001451881461056026
-4.60875,-1.627970538396967e-05,0.002122107986461284
-4.6075,-1.627970538396967e-05,0.002122107986461284
-4.60625,-1.627970538396967e-05,0.001786994723758807
-4.605,-1.627970538396967e-05,0.001451881461056483
-4.60375,-1.627970538396967e-05,0.0004465416729489012
-4.6025,-1.627970538396967e-05,-0.0005587981151585285
-4.60125,0.0003182858946045794,-0.001229024640563482
-4.6,-1.627970538381753e-05,-0.001564137903265958
-4.59875,0.0003182858946045794,-0.001564137903265958
-4.5975,0.0003182858946045794,-0.001229024640563482
-4.59625,-1.62797053838175e-05,-0.0005587981151588333
-4.595,-1.627970538396967e-05,0.0004465416729489012
-4.59375,-1.627970538396967e-05,0.001116768198353854
-4.5925,-1.627970538396967e-05,0.001786994723758807
-4.59125,-1.627970538396967e-05,0.002122107986461284
-4.59,-1.627970538396967e-05,0.002122107986461284
-4.58875,-1.627970538396967e-05,0.001451881461056331
-4.5875,-1.627970538396967e-05,0.0007816549356516824
-4.58625,-1.627970538396967e-05,-0.000223684852456052
-4.585,0.0003182858946045794,-0.0008939113778610051
-4.58375,0.0003182858946045794,-0.001564137903265958
-4.5825,-1.627970538396967e-05,-0.001564137903265806
-4.58125,-1.627970538396967e-05,-0.001229024640563482
-4.58,-1.627970538396967e-05,-0.0008939113778610051
-4.57875,-1.627970538396967e-05,0.0001114284102459674
-4.5775,-1.627970538396967e-05,0.0007816549356518349
-4.57625,-1.627970538396967e-05,0.001786994723758807
-4.575,-1.627970538396967e-05,0.002122107986461284
-4.57375,-1.627970538396967e-05,0.002122107986461284
-4.5725,-1.627970538396967e-05,0.001786994723758807
-4.57125,-1.627970538396967e-05,0.001116768198353854
-4.57,-1.627970538396967e-05,0.0001114284102464246
-4.56875,-1.627970538381753e-05,-0.0005587981151588333
-4.5675,0.0003182858946045794,-0.001229024640563482
-4.56625,0.0003182858946045794,-0.001564137903265958
-4.565,0.0003182858946045794,-0.001564137903265958
-4.56375,0.0003182858946045794,-0.0008939113778610051
-4.5625,0.0003182858946045794,-0.000223684852456052
-4.56125,0.0003182858946045794,0.0007816549356513777
-4.56,-1.627970538396967e-05,0.001451881461056483
-4.55875,-1.627970538396967e-05,0.001786994723758807
-4.5575,-1.627970538396967e-05,0.002122107986461284
-4.55625,-1.627970538396967e-05,0.00178699472375896
-4.555,-1.627970538396967e-05,0.001116768198353854
-4.55375,-1.627970538396967e-05,0.0004465416729489012
-4.5525,0.0003182858946045794,-0.000223684852456052
-4.55125,-1.627970538381753e-05,-0.001229024640563634
-4.55,0.0003182858946045794,-0.001564137903265958
-4.54875,0.0003182858946045794,-0.001564137903265958
-4.5475,0.0003182858946045794,-0.001229024640563634
-4.54625,0.0003182858946045794,-0.0005587981151580713
-4.545,0.0003182858946045794,0.0004465416729489012
-4.54375,-1.627970538396967e-05,0.001116768198353854
-4.5425,-1.627970538396967e-05,0.001786994723758502
-4.54125,-1.627970538396967e-05,0.002122107986461284
-4.54,-1.627970538396967e-05,0.002122107986461284
-4.53875,-1.627970538396967e-05,0.001451881461056331
-4.5375,-1.627970538396967e-05,0.0007816549356509205
-4.53625,-1.627970538396967e-05,-0.000223684852456052
-4.535,0.0003182858946045794,-0.0008939113778610051
-4.53375,0.0003182858946045794,-0.001564137903265653
-4.5325,0.0003182858946045794,-0.001564137903265958
-4.53125,0.0003182858946045794,-0.001229024640563482
-4.53,-1.627970538396967e-05,-0.0008939113778610051
-4.52875,-1.627970538396967e-05,0.0001114284102467294
-4.5275,-1.627970538396967e-05,0.0007816549356513777
-4.52625,-1.627970538396967e-05,0.001786994723758807
-4.525,-1.627970538396967e-05,0.002122107986461132
-4.52375,-1.627970538396967e-05,0.002122107986461284
-4.5225,-1.627970538396967e-05,0.001786994723758807
-4.52125,-1.627970538396967e-05,0.001116768198353854
-4.52,-1.627970538396967e-05,0.0001114284102461198
-4.51875,-1.627970538396967e-05,-0.0005587981151585285
-4.5175,-1.627970538396967e-05,-0.001229024640563482
-4.51625,0.0003182858946044272,-0.001564137903265806
-4.515,0.0003182858946045794,-0.001564137903265653
-4.51375,0.0003182858946045794,-0.0008939113778610051
-4.5125,0.0003182858946045794,-0.000223684852456052
-4.51125,-1.62797053838175e-05,0.0007816549356509206
-4.51,-1.627970538396967e-05,0.001451881461056331
-4.50875,-1.627970538396967e-05,0.002122107986461284
-4.5075,-1.627970538396967e-05,0.002122107986461284
-4.50625,-1.627970538396967e-05,0.001786994723758502
-4.505,-1.627970538396967e-05,0.001116768198353854
-4.50375,0.0003182858946045794,0.0004465416729489012
-4.5025,0.0003182858946045794,-0.0002236848524557472
-4.50125,0.0003182858946045794,-0.001229024640563482
-4.5,0.0003182858946045794,-0.001564137903265958
-4.49875,0.0003182858946045794,-0.001564137903265958
-4.4975,0.0003182858946045794,-0.001229024640563177
-4.49625,0.0003182858946045794,-0.0005587981151585285
-4.495,-1.627970538396967e-05,0.0004465416729489012
-4.49375,-1.627970538396967e-05,0.001116768198353549
-4.4925,-1.627970538396967e-05,0.001786994723758807
-4.49125,-1.627970538396967e-05,0.002122107986461284
